Date,Open,High,Low,Close,Adj Close,Volume
2008-03-19,8.214285,8.557142,8.000000,8.178571,7.493340,12634095
2008-03-20,7.435714,8.542857,7.364285,8.385714,7.683128,71213011
2008-03-21,7.928571,8.350000,7.857142,8.107142,7.427897,41387722
2008-03-24,8.178571,8.221428,7.571428,7.592857,6.956700,24331514
2008-03-25,7.378571,7.878571,7.292857,7.792857,7.139944,13331547
2008-03-26,7.778571,8.178571,7.700000,7.864285,7.205388,17035081
2008-03-27,7.821428,7.821428,7.292857,7.314285,6.701468,14018757
2008-03-28,7.328571,7.542857,6.857142,7.478571,6.851990,16925423
2008-03-31,7.207142,7.478571,7.121428,7.171428,6.570580,10526608
2008-04-01,7.142857,7.250000,6.521428,6.571428,6.020850,14267556
2008-04-02,6.714285,6.771428,6.007142,6.142857,5.628187,17447330
2008-04-03,6.135714,6.535714,6.000000,6.450000,5.909596,13603273
2008-04-07,6.321428,6.921428,6.214285,6.871428,6.295715,17437921
2008-04-08,6.828571,7.557142,6.821428,7.385714,6.766913,35133784
2008-04-09,7.214285,7.478571,6.914285,6.935714,6.354615,23963609
2008-04-10,6.864285,7.500000,6.800000,7.457142,6.832356,20915522
2008-04-11,7.585714,7.642857,7.235714,7.364285,6.747280,16403651
2008-04-14,7.142857,7.271428,6.714285,6.785714,6.217183,14592347
2008-04-15,6.721428,7.185714,6.578571,7.157142,6.557491,12528889
2008-04-16,7.178571,7.492857,7.071428,7.214285,6.609847,17939980
2008-04-17,7.228571,7.421428,6.771428,6.964285,6.380793,12754677
2008-04-18,6.857142,7.021428,6.535714,6.664285,6.105928,10752618
2008-04-21,7.321428,7.321428,6.714285,6.907142,6.328437,15663838
2008-04-22,6.750000,7.092857,6.507142,7.064285,6.472414,13535510
2008-04-23,7.000000,7.571428,6.857142,7.442857,6.819268,23372364
2008-04-24,8.157142,8.185714,7.857142,8.185714,7.499886,48463259
2008-04-25,8.100000,8.571428,7.935714,8.171428,7.486796,34167543
2008-04-28,8.035714,8.457142,7.942857,8.185714,7.499886,20317479
2008-04-29,8.164285,8.621428,8.114285,8.428571,7.722396,24875088
2008-04-30,8.371428,8.621428,8.371428,8.564285,7.846738,26034887
2008-05-05,8.642857,8.721428,8.400000,8.550000,7.833651,23333735
2008-05-06,8.550000,8.892857,8.321428,8.792857,8.056160,31954496
2008-05-07,8.714285,9.121428,8.400000,8.428571,7.722396,33349365
2008-05-08,8.285714,9.264285,8.228571,9.214285,8.442279,36263295
2008-05-09,9.271428,9.571428,8.957142,9.214285,8.442279,41699541
2008-05-12,9.042857,9.500000,8.921428,9.171428,8.403012,26971046
2008-05-13,8.928571,9.285714,8.714285,8.871428,8.128148,26693140
2008-05-14,8.857142,9.571428,8.857142,9.350000,8.566624,26110544
2008-05-15,null,null,null,null,null,null
2008-05-16,9.214285,9.214285,8.435714,8.957142,8.206681,17554695
2008-05-19,9.000000,9.164285,8.792857,9.071428,8.311393,11526646
2008-05-20,9.042857,9.250000,8.307142,8.385714,7.683128,17403860
2008-05-21,8.285714,8.771428,8.071428,8.700000,7.971084,17244157
2008-05-22,8.585714,9.571428,8.514285,9.571428,8.769499,48131297
2008-05-23,9.678571,9.778571,9.357142,9.707142,8.893843,48023830
2008-05-26,9.628571,9.907142,9.021428,9.150000,8.383380,34457469
2008-05-27,9.057142,9.250000,8.685714,9.000000,8.245949,20962197
2008-05-28,8.921428,9.678571,8.914285,9.600000,8.795678,22888366
2008-05-29,9.628571,9.764285,9.250000,9.342857,8.560080,23124647
2008-05-30,9.314285,9.450000,9.000000,9.371428,8.586257,16082948
2008-06-02,9.364285,9.564285,9.200000,9.478571,8.684423,18495152
2008-06-03,9.471428,9.592857,9.050000,9.221428,8.448823,20130353
2008-06-04,9.142857,9.200000,8.700000,8.750000,8.016895,17553748
2008-06-05,8.628571,8.628571,7.878571,7.907142,7.244654,25454548
2008-06-06,8.057142,8.185714,7.907142,7.985714,7.316643,14890541
2008-06-10,7.700000,8.185714,7.235714,7.550000,6.917435,19500271
2008-06-11,7.428571,7.764285,7.321428,7.635714,6.995967,12310457
2008-06-12,7.657142,7.828571,7.321428,7.585714,6.950156,11196402
2008-06-13,7.614285,7.700000,6.928571,6.950000,6.367704,14405571
2008-06-16,6.978571,7.121428,6.428571,6.671428,6.112473,12608295
2008-06-17,6.642857,6.828571,6.364285,6.450000,5.909596,10527724
2008-06-18,6.392857,7.092857,6.142857,7.092857,6.498592,19006793
2008-06-19,7.100000,7.442857,6.571428,6.600000,6.047028,25548370
2008-06-20,6.721428,7.121428,6.178571,6.828571,6.256449,22367052
2008-06-23,6.714285,6.907142,6.435714,6.557142,6.007762,9611875
2008-06-24,6.528571,6.878571,6.442857,6.785714,6.217183,9859145
2008-06-25,6.750000,7.242857,6.721428,7.221428,6.616392,13083553
2008-06-26,7.171428,7.421428,7.050000,7.278571,6.668747,15154224
2008-06-27,7.000000,7.157142,6.650000,6.864285,6.289171,14560011
2008-06-30,6.871428,7.071428,6.685714,6.992857,6.406971,7986321
2008-07-01,7.035714,7.114285,6.900000,6.935714,6.354615,6852676
2008-07-02,6.971428,7.178571,6.892857,7.007142,6.420059,7896191
2008-07-03,6.921428,7.357142,6.685714,7.264285,6.655657,18408348
2008-07-04,7.164285,7.257142,6.564285,6.750000,6.184461,22312337
2008-07-07,6.714285,7.071428,6.714285,7.021428,6.433148,14013515
2008-07-08,7.150000,7.442857,7.092857,7.235714,6.629480,20974924
2008-07-09,7.278571,7.500000,7.078571,7.485714,6.858534,21473601
2008-07-10,7.321428,7.650000,7.228571,7.242857,6.636025,18883692
2008-07-11,7.278571,7.492857,7.157142,7.471428,6.845445,15385041
2008-07-14,7.400000,7.607142,7.364285,7.521428,6.891256,14025327
2008-07-15,7.571428,7.592857,7.157142,7.185714,6.583669,13013303
2008-07-16,7.050000,7.128571,6.657142,6.807142,6.236815,11564036
2008-07-17,6.928571,6.992857,6.614285,6.642857,6.086295,9542666
2008-07-18,6.728571,6.871428,6.292857,6.814285,6.243360,12649810
2008-07-21,6.700000,7.035714,6.607142,7.007142,6.420059,11715134
2008-07-22,7.014285,7.057142,6.907142,6.942857,6.361160,8476693
2008-07-23,6.935714,7.028571,6.714285,6.764285,6.197549,9598310
2008-07-24,6.785714,6.921428,6.707142,6.907142,6.328437,9265527
2008-07-25,6.785714,6.785714,6.664285,6.692857,6.132105,9018934
2008-07-28,6.685714,6.807142,6.678571,6.742857,6.177916,6622400
2008-07-29,6.714285,6.907142,6.642857,6.892857,6.315349,10470175
2008-07-30,6.950000,6.950000,6.692857,6.721428,6.158283,7149214
2008-07-31,6.792857,6.850000,6.478571,6.492857,5.948863,6139474
2008-08-01,6.450000,6.521428,6.200000,6.457142,5.916139,8283538
2008-08-04,6.392857,6.428571,6.185714,6.207142,5.687086,4627317
2008-08-05,6.142857,6.264285,5.864285,5.900000,5.405677,7809827
2008-08-06,5.964285,6.000000,5.714285,5.900000,5.405677,6657511
2008-08-07,5.914285,5.985714,5.778571,5.928571,5.431855,3940799
2008-08-08,5.950000,6.107142,5.685714,5.721428,5.242066,8908167
2008-08-11,5.714285,5.764285,5.271428,5.471428,5.013012,9434273
2008-08-12,5.314285,5.650000,5.292857,5.585714,5.117723,6239282
2008-08-13,5.550000,5.714285,5.307142,5.635714,5.163534,5490401
2008-08-14,5.535714,5.757142,5.507142,5.564285,5.098090,4048263
2008-08-15,5.557142,5.678571,5.500000,5.557142,5.091544,3237210
2008-08-18,5.550000,5.550000,5.000000,5.007142,4.587626,5935935
2008-08-19,4.864285,5.071428,4.857142,4.978571,4.561449,4118892
2008-08-20,4.907142,5.442857,4.907142,5.421428,4.967202,8690834
2008-08-21,5.292857,5.428571,5.071428,5.135714,4.705426,6421448
2008-08-22,5.157142,5.214285,4.928571,5.064285,4.639981,3988728
2008-08-25,5.071428,5.157142,5.000000,5.057142,4.633436,3020922
2008-08-26,5.042857,5.042857,4.685714,4.742857,4.345484,4342867
2008-08-27,4.757142,4.835714,4.542857,4.628571,4.240773,3996780
2008-08-28,4.678571,4.771428,4.571428,4.707142,4.312762,3108512
2008-08-29,4.728571,5.000000,4.685714,4.914285,4.502549,5646951
2008-09-01,4.857142,4.900000,4.714285,4.757142,4.358572,3865969
2008-09-02,4.721428,4.857142,4.650000,4.850000,4.443650,2798594
2008-09-03,4.785714,4.850000,4.614285,4.764285,4.365117,3074286
2008-09-04,4.721428,4.900000,4.721428,4.835714,4.430561,3459320
2008-09-05,4.714285,4.785714,4.485714,4.514285,4.136062,5040978
2008-09-08,4.500000,4.571428,4.271428,4.292857,3.933187,5348282
2008-09-09,4.285714,4.400000,4.228571,4.342857,3.978997,2971446
2008-09-10,4.285714,4.428571,4.221428,4.342857,3.978997,3508264
2008-09-11,4.342857,4.414285,4.221428,4.257142,3.900463,2935584
2008-09-12,4.250000,4.342857,4.221428,4.264285,3.907008,2551427
2008-09-16,4.000000,4.228571,4.000000,4.128571,3.782665,5431147
2008-09-17,4.142857,4.228571,4.092857,4.121428,3.776120,4545245
2008-09-18,4.071428,4.128571,3.750000,4.064285,3.723765,5888667
2008-09-19,4.471428,4.471428,4.378571,4.471428,4.096796,7668812
2008-09-22,4.850000,4.921428,4.514285,4.921428,4.509093,31707688
2008-09-23,4.714285,5.171428,4.650000,4.807142,4.404382,29357337
2008-09-24,4.700000,4.964285,4.628571,4.957142,4.541816,9533046
2008-09-25,5.057142,5.257142,4.964285,5.100000,4.672704,15754109
2008-09-26,5.114285,5.200000,4.950000,5.071428,4.646526,10219937
2008-10-06,4.914285,4.914285,4.564285,4.564285,4.181873,9647230
2008-10-07,4.357142,4.485714,4.178571,4.378571,4.011719,11296748
2008-10-08,4.285714,4.385714,4.214285,4.300000,3.939731,4094189
2008-10-09,4.400000,4.428571,4.264285,4.292857,3.933187,3732405
2008-10-10,4.135714,4.135714,3.928571,3.950000,3.619055,5023380
2008-10-13,3.935714,3.935714,3.621428,3.928571,3.599422,10632267
2008-10-14,4.092857,4.171428,3.792857,3.792857,3.475078,11361305
2008-10-15,3.771428,3.842857,3.621428,3.771428,3.455445,6010684
2008-10-16,3.607142,3.671428,3.492857,3.500000,3.206758,6592313
2008-10-17,3.542857,3.628571,3.492857,3.592857,3.291834,3980823
2008-10-20,3.592857,3.828571,3.550000,3.792857,3.475078,5506156
2008-10-21,3.785714,3.900000,3.750000,3.778571,3.461989,7618195
2008-10-22,3.707142,3.757142,3.607142,3.621428,3.318012,4967544
2008-10-23,3.492857,3.714285,3.471428,3.707142,3.396544,5322989
2008-10-24,3.671428,3.742857,3.550000,3.592857,3.291834,4544093
2008-10-27,3.535714,3.607142,3.335714,3.350000,3.069325,6726245
2008-10-28,3.285714,3.514285,3.257142,3.485714,3.193669,4511827
2008-10-29,3.585714,3.664285,3.435714,3.450000,3.160947,6615141
2008-10-30,3.535714,3.678571,3.471428,3.607142,3.304923,8774567
2008-10-31,3.542857,3.657142,3.528571,3.592857,3.291834,4818273
2008-11-03,3.571428,3.650000,3.557142,3.592857,3.291834,2832839
2008-11-04,3.578571,3.614285,3.407142,3.492857,3.200213,3788061
2008-11-05,3.571428,3.700000,3.550000,3.621428,3.318012,6578853
2008-11-06,3.571428,3.571428,3.485714,3.535714,3.239479,3363567
2008-11-07,3.485714,3.592857,3.435714,3.550000,3.252568,3095778
2008-11-10,3.585714,3.900000,3.585714,3.864285,3.540522,10998331
2008-11-11,3.807142,3.892857,3.742857,3.750000,3.435812,9321501
2008-11-12,3.714285,3.807142,3.685714,3.800000,3.481623,5513858
2008-11-13,3.757142,4.114285,3.721428,4.028571,3.691043,16391974
2008-11-14,4.071428,4.214285,3.985714,4.192857,3.841564,18577444
2008-11-17,4.178571,4.285714,4.057142,4.278571,3.920097,17648659
2008-11-18,4.192857,4.242857,3.850000,3.857142,3.533977,15674563
2008-11-19,3.857142,4.192857,3.821428,4.128571,3.782665,10902157
2008-11-20,3.985714,4.178571,3.957142,4.021428,3.684499,10553809
2008-11-21,3.878571,4.071428,3.785714,3.950000,3.619055,9162525
2008-11-24,3.964285,4.071428,3.842857,3.892857,3.566700,5965827
2008-11-25,4.000000,4.021428,3.871428,3.950000,3.619055,6698724
2008-11-26,3.971428,4.042857,3.900000,4.014285,3.677954,6240563
2008-11-27,4.285714,4.328571,4.028571,4.050000,3.710677,12653121
2008-11-28,4.014285,4.078571,3.892857,3.921428,3.592877,5598321
2008-12-01,3.857142,4.107142,3.842857,4.100000,3.756488,9966873
2008-12-02,4.057142,4.392857,3.978571,4.307142,3.946274,23357231
2008-12-03,4.357142,4.714285,4.321428,4.664285,4.273495,21196142
2008-12-04,4.664285,4.985714,4.607142,4.642857,4.253861,37385593
2008-12-05,4.607142,4.921428,4.564285,4.900000,4.489461,22717135
2008-12-08,4.842857,5.392857,4.842857,5.392857,4.941024,37632200
2008-12-09,null,null,null,null,null,null
2008-12-10,null,null,null,null,null,null
2008-12-11,null,null,null,null,null,null
2008-12-12,null,null,null,null,null,null
2008-12-15,null,null,null,null,null,null
2008-12-16,null,null,null,null,null,null
2008-12-17,null,null,null,null,null,null
2008-12-18,null,null,null,null,null,null
2008-12-19,null,null,null,null,null,null
2008-12-22,null,null,null,null,null,null
2008-12-23,null,null,null,null,null,null
2008-12-24,null,null,null,null,null,null
2008-12-25,null,null,null,null,null,null
2008-12-26,null,null,null,null,null,null
2008-12-29,null,null,null,null,null,null
2008-12-30,null,null,null,null,null,null
2008-12-31,null,null,null,null,null,null
2009-01-05,null,null,null,null,null,null
2009-01-06,null,null,null,null,null,null
2009-01-07,null,null,null,null,null,null
2009-01-08,null,null,null,null,null,null
2009-01-09,null,null,null,null,null,null
2009-01-12,null,null,null,null,null,null
2009-01-13,null,null,null,null,null,null
2009-01-14,null,null,null,null,null,null
2009-01-15,null,null,null,null,null,null
2009-01-16,null,null,null,null,null,null
2009-01-19,null,null,null,null,null,null
2009-01-20,null,null,null,null,null,null
2009-01-21,null,null,null,null,null,null
2009-01-22,null,null,null,null,null,null
2009-01-23,null,null,null,null,null,null
2009-02-02,null,null,null,null,null,null
2009-02-03,null,null,null,null,null,null
2009-02-04,null,null,null,null,null,null
2009-02-05,null,null,null,null,null,null
2009-02-06,null,null,null,null,null,null
2009-02-09,null,null,null,null,null,null
2009-02-10,null,null,null,null,null,null
2009-02-11,null,null,null,null,null,null
2009-02-12,null,null,null,null,null,null
2009-02-13,5.392857,5.392857,5.392857,5.392857,4.941024,0
2009-02-16,null,null,null,null,null,null
2009-02-17,null,null,null,null,null,null
2009-02-18,null,null,null,null,null,null
2009-02-19,null,null,null,null,null,null
2009-02-20,null,null,null,null,null,null
2009-02-23,null,null,null,null,null,null
2009-02-24,null,null,null,null,null,null
2009-02-25,null,null,null,null,null,null
2009-02-26,null,null,null,null,null,null
2009-02-27,5.935714,5.935714,5.592857,5.935714,5.438398,68368157
2009-03-02,5.842857,6.000000,5.342857,5.792857,5.307511,69572917
2009-03-03,5.607142,6.371428,5.364285,6.371428,5.837607,68865486
2009-03-04,6.571428,6.914285,6.342857,6.757142,6.191005,59909652
2009-03-05,6.700000,7.057142,6.557142,6.714285,6.151738,45574942
2009-03-06,6.550000,6.764285,6.357142,6.614285,6.060117,39565470
2009-03-09,6.600000,6.678571,6.214285,6.392857,5.857241,28554313
2009-03-10,6.271428,6.500000,6.221428,6.457142,5.916139,13925968
2009-03-11,6.535714,6.642857,6.228571,6.250000,5.726353,13377772
2009-03-12,6.285714,6.385714,5.992857,6.142857,5.628187,12576748
2009-03-13,6.235714,6.471428,6.157142,6.285714,5.759075,15560267
2009-03-16,6.271428,6.321428,6.107142,6.300000,5.772164,11435671
2009-03-17,6.321428,6.642857,6.300000,6.614285,6.060117,23227355
2009-03-18,6.642857,7.278571,6.578571,7.278571,6.668747,39667937
2009-03-19,7.314285,7.857142,7.235714,7.592857,6.956700,51923372
2009-03-20,7.571428,7.928571,7.428571,7.721428,7.074500,36796657
2009-03-23,7.642857,7.928571,7.428571,7.714285,7.067955,31303442
2009-03-24,7.785714,7.821428,7.557142,7.700000,7.054866,19670249
2009-03-25,7.642857,7.921428,7.557142,7.571428,6.937067,21918479
2009-03-26,7.528571,7.714285,7.142857,7.700000,7.054866,21129273
2009-03-27,7.778571,8.178571,7.650000,8.007142,7.336275,30250696
2009-03-30,7.928571,7.964285,7.642857,7.764285,7.113766,14343063
2009-03-31,7.321428,7.700000,7.321428,7.671428,7.028689,16515566
2009-04-01,7.671428,8.285714,7.628571,8.007142,7.336275,30064559
2009-04-02,8.042857,8.250000,7.885714,8.035714,7.362454,22685136
2009-04-03,8.057142,8.635714,8.050000,8.328571,7.630774,33196303
2009-04-07,8.328571,8.914285,8.285714,8.842857,8.101972,21741818
2009-04-08,8.842857,8.957142,8.435714,8.457142,7.748573,23202302
2009-04-09,8.392857,8.628571,8.100000,8.478571,7.768207,16522286
2009-04-10,8.550000,9.178571,8.514285,9.057142,8.298303,25597156
2009-04-13,9.164285,9.878571,9.157142,9.635714,8.828399,28496944
2009-04-14,9.664285,10.000000,9.542857,9.821428,8.998554,25687026
2009-04-15,9.757142,10.207142,9.714285,10.085714,9.240698,28533866
2009-04-16,10.007142,10.042857,9.628571,10.000000,9.162165,28890580
2009-04-17,9.964285,9.964285,9.414285,9.735714,8.920022,19126102
2009-04-20,9.564285,9.914285,9.421428,9.728571,8.913476,15634577
2009-04-21,9.728571,9.728571,9.728571,9.728571,8.913476,0
2009-04-22,9.607142,9.642857,8.928571,9.078571,8.317937,28892358
2009-04-23,8.785714,9.278571,8.785714,9.214285,8.442279,15353893
2009-04-24,9.250000,9.342857,8.714285,8.750000,8.016895,12229921
2009-04-27,8.678571,9.085714,8.585714,8.828571,8.088883,16513963
2009-04-28,8.785714,9.285714,8.714285,9.264285,8.488091,14063855
2009-04-29,9.285714,9.628571,9.200000,9.528571,8.730235,20400067
2009-04-30,9.571428,9.914285,9.528571,9.678571,8.867665,14487046
2009-05-04,9.750000,10.485714,9.750000,10.421428,9.548285,22445315
2009-05-05,10.464285,10.564285,10.057142,10.135714,9.286509,20419777
2009-05-06,10.085714,10.642857,10.014285,10.157142,9.306140,24712417
2009-05-07,10.250000,10.500000,10.000000,10.428571,9.554828,25428142
2009-05-08,10.321428,10.571428,10.214285,10.250000,9.391219,19776428
2009-05-11,10.185714,10.185714,9.307142,9.321428,8.661159,22473122
2009-05-12,9.178571,9.814285,9.142857,9.721428,9.032825,13463564
2009-05-13,9.821428,10.464285,9.821428,10.392857,9.656693,29181203
2009-05-14,10.221428,10.464285,10.114285,10.335714,9.603600,20603583
2009-05-15,10.378571,10.457142,10.057142,10.214285,9.490771,17394533
