Date,Open,High,Low,Close,Adj Close,Volume
2005-09-12,1.486556,1.516287,1.486556,1.505794,1.016787,38211732
2005-09-13,1.505794,1.511041,1.490054,1.511041,1.020330,19928965
2005-09-14,1.511041,1.567005,1.505794,1.547767,1.045129,63550848
2005-09-15,1.549516,1.553014,1.539023,1.549516,1.046310,19924253
2005-09-16,1.549516,1.577498,1.546018,1.556512,1.051034,35700316
2005-09-19,1.556512,1.568754,1.542521,1.547767,1.045129,22343084
2005-09-20,1.549516,1.553014,1.516287,1.523283,1.028596,24355321
2005-09-21,1.514538,1.532027,1.481309,1.484807,1.002615,28543937
2005-09-22,1.481309,1.488305,1.420098,1.446332,0.976635,40737717
2005-09-23,1.434089,1.455076,1.423596,1.428843,0.964825,19923258
2005-09-26,1.434089,1.455076,1.430592,1.435838,0.969549,13076453
2005-09-27,1.435838,1.453327,1.392116,1.409605,0.951835,22963724
2005-09-28,null,null,null,null,null,null
2005-09-29,1.418349,1.446332,1.418349,1.430592,0.966006,15028948
2005-09-30,1.430592,1.455076,1.430592,1.451578,0.980177,15997048
2005-10-03,null,null,null,null,null,null
2005-10-04,null,null,null,null,null,null
2005-10-05,null,null,null,null,null,null
2005-10-06,null,null,null,null,null,null
2005-10-07,null,null,null,null,null,null
2005-10-10,1.444583,1.470816,1.435838,1.467318,0.990805,15728106
2005-10-11,1.463821,1.481309,1.453327,1.481309,1.000253,18001548
2005-10-12,1.481309,1.491803,1.465569,1.486556,1.003796,30209273
2005-10-13,1.484807,1.504045,1.484807,1.486556,1.003796,33509601
2005-10-14,1.486556,1.493552,1.439336,1.439336,0.971911,20415376
2005-10-17,1.439336,1.456825,1.430592,1.451578,0.980177,14252467
2005-10-18,1.451578,1.460323,1.420098,1.425345,0.962463,19611655
2005-10-19,1.430592,1.481309,1.430592,1.469067,0.991987,37521986
2005-10-20,1.469067,1.542521,1.460323,1.535525,1.036862,69711681
2005-10-21,1.535525,1.563507,1.521534,1.525032,1.029777,59218901
2005-10-24,1.521534,1.528529,1.500547,1.526781,1.030958,18867892
2005-10-25,1.525032,1.530278,1.498798,1.505794,1.016787,17580258
2005-10-26,1.504045,1.505794,1.449829,1.456825,0.983720,40104692
2005-10-27,1.453327,1.477812,1.439336,1.451578,0.980177,26476237
2005-10-28,1.451578,1.467318,1.416600,1.451578,0.980177,34020285
2005-10-31,1.453327,1.514538,1.451578,1.490054,1.006158,39449122
2005-11-01,1.483058,1.507543,1.483058,1.504045,1.015606,26881414
2005-11-02,1.518036,1.518036,1.486556,1.493552,1.008520,20708619
2005-11-03,1.491803,1.500547,1.411354,1.434089,0.968368,70113445
2005-11-04,1.434089,1.456825,1.425345,1.451578,0.980177,29406753
2005-11-07,1.449829,1.449829,1.418349,1.427094,0.963644,25982736
2005-11-08,1.425345,1.451578,1.413103,1.449829,0.978996,23174715
2005-11-09,1.449829,1.472565,1.441085,1.463821,0.988444,30374178
2005-11-10,1.460323,1.472565,1.444583,1.449829,0.978996,26857862
2005-11-11,1.434089,1.463821,1.434089,1.456825,0.983720,13017919
2005-11-14,1.455076,1.456825,1.420098,1.421847,0.960101,18649365
2005-11-15,1.421847,1.446332,1.420098,1.425345,0.962463,16362326
2005-11-16,1.434089,1.451578,1.425345,1.444583,0.975454,12111887
2005-11-17,1.444583,1.453327,1.428843,1.444583,0.975454,4287999
2005-11-18,1.444583,1.514538,1.444583,1.512789,1.021510,47178442
2005-11-21,1.504045,1.512789,1.490054,1.505794,1.016787,18639370
2005-11-22,1.502296,1.502296,1.479561,1.479561,0.999073,10776543
2005-11-23,1.477812,1.514538,1.470816,1.502296,1.014425,12095745
2005-11-24,1.507543,1.539023,1.495301,1.525032,1.029777,34900117
2005-11-25,1.523283,1.532027,1.512789,1.526781,1.030958,14971455
2005-11-28,1.526781,1.532027,1.504045,1.514538,1.022691,19067859
2005-11-29,1.507543,1.516287,1.495301,1.512789,1.021510,21036158
2005-11-30,1.507543,1.551265,1.502296,1.540772,1.040405,41681893
2005-12-01,1.540772,1.544269,1.509292,1.519785,1.026234,54790944
2005-12-02,1.516287,1.542521,1.511041,1.535525,1.036862,27744024
2005-12-05,1.530278,1.542521,1.514538,1.525032,1.029777,21422615
2005-12-06,1.516287,1.556512,1.507543,1.551265,1.047491,34777039
2005-12-07,1.554763,1.558261,1.537274,1.554763,1.049853,23622284
2005-12-08,1.554763,1.572252,1.535525,1.537274,1.038043,33097928
2005-12-09,1.523283,1.596736,1.523283,1.584494,1.069929,54538327
2005-12-12,1.584494,1.605481,1.574001,1.593238,1.075833,39427772
2005-12-13,1.593238,1.601983,1.577498,1.593238,1.075833,20331963
2005-12-14,1.591489,1.652701,1.591489,1.629965,1.100633,76367291
2005-12-15,1.635212,1.654450,1.621221,1.631714,1.101814,42112429
2005-12-16,1.631714,1.645705,1.619472,1.628216,1.099452,36655139
2005-12-19,1.626467,1.631714,1.605481,1.626467,1.098271,39410012
2005-12-20,1.626467,1.677185,1.622970,1.671938,1.128975,44181827
2005-12-21,1.671938,1.722656,1.666692,1.675436,1.131337,81727325
2005-12-22,1.671938,1.705167,1.671938,1.699921,1.147871,33151048
2005-12-23,1.699921,1.722656,1.687678,1.703418,1.150232,34885525
2005-12-26,1.703418,1.754136,1.701670,1.729652,1.167947,69890258
2005-12-27,1.731401,1.740145,1.678934,1.689427,1.140785,42968663
2005-12-28,1.685930,1.701670,1.673687,1.689427,1.140785,43387146
2005-12-29,1.682432,1.717410,1.680683,1.703418,1.150232,43723039
2005-12-30,1.708665,1.740145,1.699921,1.705167,1.151413,69536022
2006-01-04,1.717410,1.797859,1.713912,1.792612,1.210460,93392438
2006-01-05,1.792612,1.836334,1.776872,1.822343,1.230536,101425144
2006-01-06,1.818845,1.894047,1.801356,1.874810,1.265964,106600460
2006-01-09,1.880056,1.881805,1.825841,1.852074,1.250612,96597173
2006-01-10,1.850325,1.880056,1.803105,1.857321,1.254155,82105148
2006-01-11,1.850325,1.876559,1.829339,1.862567,1.257697,53316586
2006-01-12,1.857321,1.878307,1.832836,1.873061,1.264783,33218182
2006-01-13,1.871312,1.915034,1.806603,1.822343,1.230536,78023107
2006-01-16,1.822343,1.825841,1.754136,1.761132,1.189203,76187920
2006-01-17,1.757634,1.818845,1.748890,1.801356,1.216365,66723363
2006-01-18,1.862567,1.915034,1.832836,1.915034,1.293126,76310084
2006-01-19,1.915034,1.977994,1.902792,1.946514,1.314383,105989461
2006-01-20,1.941268,1.958756,1.906290,1.943016,1.312021,50109535
2006-01-23,1.927276,1.962254,1.906290,1.922030,1.297850,51555400
2006-01-24,1.915034,1.951761,1.890550,1.911536,1.290763,50254467
2006-01-25,1.911536,1.974496,1.908039,1.970999,1.330916,50832233
2006-02-06,1.979743,2.033959,1.977994,2.018219,1.362801,73666636
2006-02-07,2.018219,2.026963,1.944765,1.969250,1.329735,53552650
2006-02-08,1.958756,2.016470,1.958756,1.983241,1.339182,80398757
2006-02-09,1.979743,1.979743,1.911536,1.929025,1.302573,71418535
2006-02-10,1.911536,1.941268,1.897545,1.936021,1.307297,66833244
2006-02-13,1.937770,1.941268,1.894047,1.934272,1.306116,38348916
2006-02-14,1.937770,1.958756,1.911536,1.948263,1.315563,26652258
2006-02-15,null,null,null,null,null,null
2006-02-16,1.979743,2.007725,1.950012,1.974496,1.333277,104025616
2006-02-17,1.969250,2.049699,1.953510,2.025214,1.367524,108075196
2006-02-20,2.021716,2.072434,2.002479,2.047950,1.382877,77585452
2006-02-21,2.044452,2.093421,2.040954,2.081179,1.405315,106939836
2006-02-22,2.089923,2.093421,2.060192,2.068936,1.397048,77809372
2006-02-23,2.060192,2.107412,2.054945,2.098668,1.417124,65533311
2006-02-24,2.096919,2.133645,2.093421,2.131897,1.439562,180402457
2006-02-27,null,null,null,null,null,null
2006-02-28,null,null,null,null,null,null
2006-03-01,null,null,null,null,null,null
2006-03-02,null,null,null,null,null,null
2006-03-03,null,null,null,null,null,null
2006-03-06,null,null,null,null,null,null
2006-03-07,null,null,null,null,null,null
2006-03-08,null,null,null,null,null,null
2006-03-09,2.009474,2.009474,1.918532,1.925527,1.300211,223616876
2006-03-10,1.906290,1.937770,1.881805,1.895796,1.280135,81358463
2006-03-13,1.895796,1.932523,1.895796,1.925527,1.300211,53779074
2006-03-14,1.925527,1.941268,1.855572,1.860819,1.256517,75341498
2006-03-15,1.860819,1.892299,1.850325,1.880056,1.269507,68518816
2006-03-16,1.880056,1.930774,1.871312,1.895796,1.280135,79667470
2006-03-17,1.899294,1.909787,1.880056,1.883554,1.271868,57026550
2006-03-20,1.880056,1.911536,1.841581,1.899294,1.282497,105858304
2006-03-21,null,null,null,null,null,null
2006-03-22,null,null,null,null,null,null
2006-03-23,null,null,null,null,null,null
2006-03-24,null,null,null,null,null,null
2006-03-27,null,null,null,null,null,null
2006-03-28,null,null,null,null,null,null
2006-03-29,null,null,null,null,null,null
2006-03-30,null,null,null,null,null,null
2006-03-31,null,null,null,null,null,null
2006-04-03,null,null,null,null,null,null
2006-04-04,null,null,null,null,null,null
2006-04-05,null,null,null,null,null,null
2006-04-06,null,null,null,null,null,null
2006-04-07,null,null,null,null,null,null
2006-04-10,null,null,null,null,null,null
2006-04-11,null,null,null,null,null,null
2006-04-12,null,null,null,null,null,null
2006-04-13,null,null,null,null,null,null
2006-04-14,null,null,null,null,null,null
2006-04-17,null,null,null,null,null,null
2006-04-18,null,null,null,null,null,null
2006-04-19,null,null,null,null,null,null
2006-04-20,null,null,null,null,null,null
2006-04-21,null,null,null,null,null,null
2006-04-24,null,null,null,null,null,null
2006-04-25,null,null,null,null,null,null
2006-04-26,null,null,null,null,null,null
2006-04-27,null,null,null,null,null,null
2006-04-28,null,null,null,null,null,null
2006-05-08,null,null,null,null,null,null
2006-05-09,null,null,null,null,null,null
2006-05-10,null,null,null,null,null,null
2006-05-11,1.899294,1.899294,1.899294,1.899294,1.282497,0
2006-05-12,2.287198,2.423611,2.228085,2.321301,1.567457,620555668
2006-05-15,2.319028,2.337216,2.209897,2.291745,1.547500,422786641
2006-05-16,2.287198,2.339490,2.221265,2.282651,1.541358,263614665
2006-05-17,2.284924,2.328122,2.262189,2.307660,1.558246,184164627
2006-05-18,2.296292,2.298566,2.228085,2.264462,1.529077,121501913
2006-05-19,2.259915,2.309934,2.239453,2.294019,1.549035,168773714
2006-05-22,2.287198,2.294019,2.234906,2.244000,1.515260,173999081
2006-05-23,2.230359,2.232633,2.150785,2.162152,1.459992,138249585
2006-05-24,2.162152,2.332669,2.162152,2.273557,1.535218,278265434
2006-05-25,2.262189,2.291745,2.230359,2.262189,1.547661,93642938
2006-05-26,2.262189,2.348584,2.259915,2.323575,1.589658,167567956
2006-05-29,2.325848,2.344037,2.284924,2.325848,1.591213,101482847
2006-05-30,null,null,null,null,null,null
2006-05-31,2.319028,2.341763,2.259915,2.266736,1.550772,101554250
2006-06-01,2.273557,2.357678,2.257642,2.312207,1.581880,164064098
2006-06-02,2.314481,2.325848,2.262189,2.273557,1.555439,95816466
2006-06-05,2.269010,2.269010,2.198529,2.255368,1.542995,92128281
2006-06-06,2.250821,2.266736,2.216718,2.225812,1.522774,62067497
2006-06-07,2.205350,2.209897,2.062116,2.064389,1.412338,134081188
2006-06-08,2.048474,2.057569,1.977994,2.034833,1.392117,126795978
2006-06-09,2.032560,2.046201,1.982541,1.989362,1.361009,58414542
2006-06-12,1.977994,2.075757,1.950712,2.062116,1.410783,88860151
2006-06-13,2.046201,2.064389,2.009824,2.021192,1.382785,55311972
2006-06-14,2.005277,2.014371,1.971174,1.982541,1.356342,37145638
2006-06-15,null,null,null,null,null,null
2006-06-16,2.000730,2.123502,1.998456,2.114408,1.446558,89771612
2006-06-19,2.068936,2.112134,2.053022,2.093946,1.432559,76264184
2006-06-20,2.091672,2.166699,2.068936,2.157605,1.476111,74382432
2006-06-21,2.148511,2.162152,2.112134,2.137143,1.462112,69514536
2006-06-22,2.114408,2.212171,2.114408,2.180341,1.491665,69922413
2006-06-23,2.178067,2.246274,2.164426,2.232633,1.527441,91733076
2006-06-26,2.232633,2.278104,2.230359,2.273557,1.555439,74396498
2006-06-27,2.273557,2.280377,2.216718,2.228085,1.524329,42234672
2006-06-28,2.221265,2.241727,2.207623,2.214444,1.514997,21653095
2006-06-29,2.207623,2.284924,2.207623,2.246274,1.536773,62183799
2006-06-30,2.262189,2.282651,2.239453,2.253095,1.541440,56331859
2006-07-03,2.257642,2.344037,2.250821,2.341763,1.602101,137288285
2006-07-04,2.341763,2.348584,2.273557,2.303113,1.575659,85308355
2006-07-05,2.296292,2.303113,2.193982,2.198529,1.504109,68655178
2006-07-06,2.200803,2.230359,2.193982,2.212171,1.513442,38850068
2006-07-07,2.218991,2.225812,2.162152,2.168973,1.483888,65600498
2006-07-10,2.223538,2.228085,2.182614,2.198529,1.504109,58300364
2006-07-11,2.207623,2.223538,2.182614,2.218991,1.518108,49474402
2006-07-12,2.218991,2.239453,2.205350,2.207623,1.510330,49975449
2006-07-13,2.196256,2.196256,2.089398,2.109861,1.443447,80509954
2006-07-14,2.103040,2.171247,2.089398,2.128049,1.455890,53606535
2006-07-17,2.114408,2.141690,2.100766,2.128049,1.455890,24734527
2006-07-18,2.128049,2.132596,2.105313,2.125775,1.454334,18541913
2006-07-19,2.123502,2.123502,2.091672,2.098493,1.435670,23621438
2006-07-20,2.105313,2.118955,2.098493,2.107587,1.441891,19534380
2006-07-21,2.109861,2.168973,2.103040,2.134870,1.460557,35087238
2006-07-24,2.091672,2.175794,2.068936,2.148511,1.469889,27765513
2006-07-25,2.148511,2.159879,2.112134,2.116681,1.448113,38684495
2006-07-26,2.125775,2.137143,2.096219,2.116681,1.448113,31703443
2006-07-27,2.105313,2.148511,2.078031,2.089398,1.429447,31724780
2006-07-28,2.091672,2.100766,2.043927,2.059842,1.409227,40000670
2006-07-31,2.050748,2.050748,1.996183,2.000730,1.368786,42880457
2006-08-01,2.000730,2.023465,1.987088,1.991636,1.362564,30802793
2006-08-02,1.989362,2.009824,1.955259,1.977994,1.353231,36813788
2006-08-03,1.989362,2.028012,1.977994,2.016645,1.379674,24591869
2006-08-04,2.023465,2.046201,2.000730,2.007550,1.373452,35097433
2006-08-07,2.000730,2.059842,1.987088,2.018918,1.381229,27101839
2006-08-08,2.018918,2.082578,2.018918,2.071210,1.417004,27068156
2006-08-09,2.073484,2.098493,2.046201,2.046201,1.399894,30289368
2006-08-10,2.048474,2.100766,2.048474,2.093946,1.432559,39334951
2006-08-11,2.091672,2.107587,2.087125,2.105313,1.440336,23322501
2006-08-14,2.105313,2.148511,2.087125,2.098493,1.435670,37527018
2006-08-15,2.096219,2.141690,2.080304,2.137143,1.462112,25496227
2006-08-16,2.146237,2.196256,2.132596,2.164426,1.480777,75970415
2006-08-17,2.159879,2.159879,2.114408,2.123502,1.452780,22948224
2006-08-18,2.109861,2.150785,2.109861,2.112134,1.445002,18484712
2006-08-21,2.066663,2.146237,2.037107,2.137143,1.462112,27988247
2006-08-22,2.123502,2.207623,2.123502,2.178067,1.490110,59382128
2006-08-23,2.178067,2.228085,2.178067,2.198529,1.504109,62188927
2006-08-24,2.198529,2.209897,2.164426,2.200803,1.505664,37377028
2006-08-25,2.205350,2.209897,2.171247,2.180341,1.491665,39495893
2006-08-28,2.184888,2.284924,2.168973,2.253095,1.541440,139759259
2006-08-29,2.250821,2.287198,2.209897,2.221265,1.519664,93311563
2006-08-30,2.214444,2.228085,2.184888,2.214444,1.514997,33637698
2006-08-31,2.216718,2.273557,2.216718,2.234906,1.528996,80259857
2006-09-01,2.230359,2.232633,2.159879,2.182614,1.493221,51181850
2006-09-04,2.184888,2.232633,2.182614,2.214444,1.514997,36545296
2006-09-05,2.218991,2.278104,2.218991,2.248547,1.538328,153312897
2006-09-06,2.264462,2.280377,2.244000,2.280377,1.560104,83525053
2006-09-07,2.278104,2.334943,2.278104,2.284924,1.563215,96387276
2006-09-08,2.296292,2.332669,2.264462,2.330396,1.594325,91777830
2006-09-11,2.328122,2.412244,2.325848,2.409970,1.648765,163260041
2006-09-12,2.405423,2.428159,2.382687,2.387234,1.633210,108590629
2006-09-13,2.387234,2.475903,2.382687,2.403149,1.644098,98079281
2006-09-14,2.405423,2.459988,2.348584,2.378140,1.626988,85719381
2006-09-15,2.384961,2.430432,2.362225,2.380414,1.628544,87999434
2006-09-18,2.378140,2.391782,2.284924,2.330396,1.594325,128215876
2006-09-19,2.328122,2.398602,2.321301,2.362225,1.616100,77639122
2006-09-20,2.359952,2.423611,2.355405,2.412244,1.650321,91960821
2006-09-21,2.416791,2.487271,2.416791,2.475903,1.693872,128081440
2006-09-22,2.491818,2.523648,2.405423,2.419064,1.654986,189840271
2006-09-25,2.407696,2.425885,2.316754,2.350858,1.608324,124874153
2006-09-26,2.346310,2.348584,2.291745,2.307660,1.578770,106779520
2006-09-27,2.307660,2.369046,2.305386,2.364499,1.617656,46488460
2006-09-28,2.364499,2.394055,2.348584,2.378140,1.626988,54615935
2006-09-29,2.396329,2.419064,2.384961,2.414517,1.651875,56651517
2006-10-09,2.473630,2.655514,2.473630,2.655514,1.816752,243289664
2006-10-10,2.637326,2.737362,2.619137,2.682797,1.835418,207037015
2006-10-11,2.680523,2.739636,2.653241,2.721447,1.861859,75131884
2006-10-12,2.637326,2.737362,2.619137,2.682797,1.835418,207036
2006-10-13,2.741909,2.857861,2.721447,2.769192,1.894524,82163526
2006-10-16,2.773739,2.860134,2.762371,2.819210,1.928743,92586747
2006-10-17,2.812390,2.812390,2.710080,2.739636,1.874303,88272042
2006-10-18,2.735089,2.937435,2.716900,2.935162,2.008071,100429818
2006-10-19,2.928341,2.946530,2.885143,2.944256,2.014293,71079634
2006-10-20,2.928341,3.042019,2.912426,2.989727,2.045401,101012091
2006-10-23,2.957897,3.035198,2.887417,2.901058,1.984739,77932068
2006-10-24,2.891964,2.985180,2.891964,2.982906,2.040735,60154578
2006-10-25,2.992001,3.178432,2.992001,3.135235,2.144950,135919426
2006-10-26,3.114773,3.201168,3.062481,3.187527,2.180725,86441153
2006-10-27,3.171612,3.296657,3.114773,3.119320,2.134061,116638617
2006-10-30,3.094311,3.112499,3.005642,3.046566,2.084287,72263744
2006-10-31,3.046566,3.201168,3.046566,3.178432,2.174503,54042811
2006-11-01,3.178432,3.178432,3.055660,3.144329,2.151171,81729765
2006-11-02,3.135235,3.135235,2.985180,3.030651,2.073399,73278721
2006-11-03,3.023830,3.128414,3.023830,3.087490,2.112285,74159900
2006-11-06,3.039745,3.126141,3.032925,3.087490,2.112285,65913932
2006-11-07,3.107952,3.285290,3.107952,3.267101,2.235165,103968208
2006-11-08,3.239818,3.242092,3.148876,3.178432,2.174503,52737153
2006-11-09,3.171612,3.405788,3.160244,3.348949,2.291161,97146536
2006-11-10,3.342128,3.580852,3.333034,3.446712,2.358044,162485968
2006-11-13,3.417156,3.546749,3.264828,3.278469,2.242943,133948149
2006-11-14,3.319393,3.444439,3.280742,3.408062,2.331603,108796677
2006-11-15,3.410335,3.478542,3.346676,3.462627,2.368932,121896976
2006-11-16,null,null,null,null,null,null
2006-11-17,null,null,null,null,null,null
2006-11-20,null,null,null,null,null,null
2006-11-21,null,null,null,null,null,null
2006-11-22,3.614955,3.805934,3.492183,3.728633,2.550919,194282455
2006-11-23,3.726360,3.849132,3.705898,3.762737,2.574251,78633405
2006-11-24,3.728633,3.742275,3.576305,3.649059,2.496479,73044437
2006-11-27,3.589946,3.628597,3.455806,3.535381,2.418707,76687116
2006-11-28,3.521739,3.637691,3.512645,3.603588,2.465370,59716493
2006-11-29,3.501277,3.664974,3.462627,3.621776,2.477813,64312279
2006-11-30,3.592220,3.830943,3.587673,3.826396,2.617803,134286685
2006-12-01,3.835490,3.887782,3.705898,3.760463,2.572695,97063349
2006-12-04,3.740001,3.933253,3.719539,3.905971,2.672243,127707501
2006-12-05,3.912791,4.092402,3.890056,3.928706,2.687797,103571147
2006-12-06,3.910518,4.040111,3.724086,3.865047,2.644246,103381400
2006-12-07,3.851405,4.040111,3.846858,3.880962,2.655134,115106358
2006-12-08,3.796840,3.910518,3.705898,3.721813,2.546253,97318399
2006-12-11,3.664974,3.855952,3.664974,3.849132,2.633358,91650360
2006-12-12,3.862773,4.012828,3.803661,3.928706,2.687797,76535543
2006-12-13,3.955989,3.978724,3.817302,3.860499,2.641135,112384174
2006-12-14,3.926433,3.978724,3.751369,3.833217,2.622469,69574640
2006-12-15,3.865047,4.019648,3.819575,4.012828,2.745349,98909320
2006-12-18,4.046931,4.137873,4.019648,4.096949,2.802900,105301321
2006-12-19,4.096949,4.160609,3.974177,4.044658,2.767125,81038219
2006-12-20,3.978724,4.046931,3.921886,4.001460,2.737572,73757926
2006-12-21,4.001460,4.046931,3.892329,3.910518,2.675354,97529966
2006-12-22,3.883235,3.999186,3.855952,3.953715,2.704907,93599121
2006-12-25,4.001460,4.244731,3.990092,4.174250,2.855785,144896658
2006-12-26,4.160609,4.251551,4.069667,4.124232,2.821565,97748038
2006-12-27,4.137873,4.406153,4.092402,4.403880,3.012885,87607792
2006-12-28,4.424342,4.824488,4.410700,4.585764,3.137320,117125194
2006-12-29,4.622141,4.894968,4.619868,4.844950,3.314639,123692097
2007-01-04,4.922251,5.329217,4.538020,4.879053,3.337971,223831732
2007-01-05,4.879053,4.879053,4.437983,4.735819,3.239978,157047235
2007-01-08,4.728998,4.929071,4.685801,4.831308,3.305306,112110119
2007-01-09,4.781290,5.206445,4.774469,5.181436,3.544845,144979625
2007-01-10,5.190530,5.520196,5.190530,5.372415,3.675501,155161423
2007-01-11,5.342859,5.531564,5.120050,5.279199,3.611728,100661341
2007-01-12,5.206445,5.313302,5.047296,5.138239,3.515291,102108008
2007-01-15,5.210992,5.456537,5.163248,5.445169,3.725275,100384031
2007-01-16,5.458810,5.558847,5.274652,5.406518,3.698833,88821977
2007-01-17,5.422433,5.458810,5.124597,5.215540,3.568176,128508471
2007-01-18,5.160974,5.231454,4.694895,4.863138,3.327083,155461262
2007-01-19,4.888147,5.070032,4.888147,4.960901,3.393966,130479140
2007-01-22,5.115503,5.251916,4.990457,5.135965,3.513736,185491719
2007-01-23,5.201898,5.649789,5.074579,5.649789,3.865266,216115854
2007-01-24,5.663430,5.908974,5.481546,5.615686,3.841933,155236196
2007-01-25,5.524743,5.797570,5.413339,5.540658,3.790604,125827469
2007-01-26,5.467904,6.095406,5.411065,6.043114,4.134356,163493332
2007-01-29,6.002190,6.320488,5.904427,6.181801,4.229237,164722485
2007-01-30,6.138604,6.440987,5.865777,5.986275,4.095469,170881345
2007-01-31,5.974908,5.974908,5.388330,5.681619,3.887042,123669573
2007-02-01,5.547479,5.720269,5.502008,5.590676,3.824824,77033147
2007-02-02,5.604318,5.677072,5.076853,5.229181,3.577508,87567573
2007-02-05,5.149606,5.251916,4.892694,4.933618,3.375301,119806341
2007-02-06,4.929071,5.329217,4.681254,5.267831,3.603951,228299005
2007-02-07,5.201898,5.570214,5.188257,5.456537,3.733053,176688527
2007-02-08,5.445169,5.488366,5.231454,5.347406,3.658391,73601880
2007-02-09,5.297388,5.372415,5.115503,5.124597,3.505959,71096502
2007-02-12,5.206445,5.502008,5.138239,5.488366,3.754828,64180314
2007-02-13,5.522470,5.747552,5.476999,5.599771,3.831046,48012349
2007-02-14,5.638421,5.815759,5.565667,5.692987,3.894819,57297891
2007-02-15,5.777108,5.943078,5.752099,5.824853,3.985034,59548413
2007-02-16,5.833947,5.945351,5.740731,5.795297,3.964813,98649102
2007-02-26,5.743005,5.743005,5.436075,5.515649,3.773494,111909218
2007-02-27,5.511102,5.547479,4.963175,4.967722,3.398633,171306511
2007-02-28,4.860865,5.110956,4.815393,5.074579,3.471739,146288402
2007-03-01,5.120050,5.188257,4.913156,4.972269,3.401744,103271405
2007-03-02,4.976816,5.045023,4.872232,4.990457,3.414188,104739180
2007-03-05,4.933618,5.088220,4.819941,4.922251,3.367525,79297145
2007-03-06,4.956354,5.415613,4.954080,5.365594,3.670835,239925390
2007-03-07,5.290567,5.602044,5.233728,5.433801,3.717498,149254041
2007-03-08,5.433801,5.520196,5.322397,5.490640,3.756384,54458152
2007-03-09,5.522470,5.724816,5.513376,5.642968,3.860598,134161427
2007-03-12,5.638421,5.640695,5.386056,5.456537,3.733053,83386402
2007-03-13,5.456537,5.456537,5.299661,5.367868,3.672391,48875398
2007-03-14,5.231454,5.279199,5.117777,5.208719,3.563509,98803811
2007-03-15,5.254190,5.502008,5.251916,5.481546,3.750163,89833340
2007-03-16,5.547479,5.588403,5.201898,5.254190,3.594619,70161276
2007-03-19,5.140512,5.779382,5.126871,5.768014,3.946148,229010837
2007-03-20,5.727090,5.779382,5.604318,5.690713,3.893263,102618882
2007-03-21,5.695260,6.024926,5.690713,5.949898,4.070583,197425820
2007-03-22,5.995370,6.054482,5.865777,5.974908,4.087693,154352022
2007-03-23,5.990823,6.047661,5.708901,5.856683,4.006809,118533564
2007-03-26,5.683892,5.943078,5.638421,5.872598,4.017698,94125719
2007-03-27,5.877145,5.877145,5.686166,5.754373,3.936816,64120794
2007-03-28,5.731637,5.979455,5.661157,5.897607,4.034808,126424191
2007-03-29,5.927163,6.438713,5.888512,6.068123,4.151465,195110140
2007-03-30,5.958993,6.138604,5.952172,6.074944,4.156132,66755441
2007-04-02,6.115868,6.434166,6.070397,6.375054,4.361450,95756863
2007-04-03,6.388695,6.461449,6.320488,6.363686,4.353672,94714629
2007-04-04,6.340950,6.593315,6.320488,6.475090,4.429889,69320558
2007-04-05,6.479637,6.775200,6.479637,6.613777,4.524770,100980541
2007-04-06,6.511467,6.627419,6.343224,6.422798,4.394114,79193413
2007-04-09,6.422798,6.706993,6.343224,6.502373,4.448555,62769727
2007-04-10,6.491005,6.668343,6.445534,6.659248,4.555879,114434204
2007-04-11,6.661522,7.107139,6.661522,6.945717,4.751864,110679603
2007-04-12,6.934349,7.045753,6.793388,6.829765,4.672538,75649135
2007-04-13,6.841133,6.907066,6.706993,6.784294,4.641429,68711930
2007-04-16,6.729729,7.125328,6.631966,6.979820,4.775196,67990326
2007-04-17,7.023017,7.045753,6.566032,6.784294,4.641429,75247640
2007-04-18,6.782020,6.782020,6.475090,6.550118,4.481218,107248099
2007-04-19,6.550118,6.593315,6.002190,6.145424,4.204350,114863403
2007-04-20,6.218178,6.409157,6.161339,6.354592,4.347451,92834478
2007-04-23,6.356865,6.516014,6.275017,6.502373,4.448555,135645402
2007-04-24,6.527382,6.547844,6.309121,6.352318,4.345895,89876862
2007-04-25,6.331856,6.843406,6.163613,6.552391,4.482774,120180195
2007-04-26,6.627419,6.695625,6.365959,6.452355,4.414334,105352804
2007-04-27,6.468270,6.500099,6.172707,6.250008,4.275901,158494271
2007-04-30,6.184075,6.256829,6.047661,6.115868,4.184129,168165539
2007-05-03,null,null,null,null,null,null
2007-05-04,null,null,null,null,null,null
2007-05-08,6.288658,6.459175,6.195443,6.395516,4.375449,146892377
2007-05-09,6.320488,6.600136,6.218178,6.568306,4.493662,216443992
2007-05-10,6.579674,6.922981,6.547844,6.659248,4.555879,221090662
2007-05-11,6.570580,6.722908,6.402336,6.659248,4.555879,158573869
2007-05-14,6.543297,6.847954,6.479637,6.652428,4.551213,443133581
2007-05-15,6.593315,6.661522,6.136330,6.154519,4.210572,256381559
2007-05-16,6.143151,6.331856,6.136330,6.220452,4.255680,164782725
2007-05-17,6.229546,6.434166,6.199990,6.352318,4.345895,197392555
2007-05-18,6.363686,6.400063,6.247734,6.306847,4.314787,116034036
2007-05-21,6.140877,6.320488,6.138604,6.263649,4.285233,192841128
2007-05-22,null,null,null,null,null,null
2007-05-23,6.252282,6.388695,6.229546,6.297753,4.308566,195267796
2007-05-24,6.365959,6.706993,6.356865,6.618324,4.527882,352622066
