Date,Open,High,Low,Close,Adj Close,Volume
2008-08-12,8.101519,8.307808,8.079640,8.098393,6.647679,8230264
2008-08-13,8.089017,8.092142,7.563918,7.888979,6.475778,8309638
2008-08-14,7.888979,7.888979,7.888979,7.888979,6.475778,0
2008-08-15,7.798337,8.026505,7.626430,7.917109,6.498868,6075062
2008-08-18,7.879602,7.888979,7.282615,7.345127,6.029349,8243500
2008-08-19,7.213852,7.704569,7.129462,7.504532,6.160200,7136126
2008-08-20,7.454523,8.185910,7.257611,8.151528,6.691294,17221841
2008-08-21,7.970244,8.107770,7.704569,7.782709,6.388544,10188437
2008-08-22,7.817091,8.004626,7.626430,7.813965,6.414201,6960726
2008-08-25,8.160905,8.435957,7.998375,8.039007,6.598931,14469560
2008-08-26,7.817091,7.870226,7.282615,7.407639,6.080664,8473028
2008-08-27,7.338876,7.557667,6.979433,7.132587,5.854883,7010476
2008-08-28,7.098206,7.251359,7.020066,7.088829,5.818963,4945792
2008-08-29,7.107583,7.532662,7.107583,7.376383,6.055006,7003259
2008-09-01,7.388885,7.388885,6.907545,6.995061,5.741992,5730323
2008-09-02,6.945052,6.945052,6.557479,6.735638,5.529041,11615488
2008-09-03,6.573107,6.720010,6.257423,6.438707,5.285301,9516394
2008-09-04,6.407451,6.716884,6.348065,6.604363,5.421283,7920155
2008-09-05,6.404326,6.404326,6.194911,6.219916,5.105705,10088552
2008-09-08,6.188660,6.279302,5.910483,6.001125,4.926107,7516967
2008-09-09,6.013627,6.126148,5.885478,6.044883,4.962025,4664027
2008-09-10,5.966744,6.154279,5.847971,5.944864,4.879923,5916634
2008-09-11,5.938613,6.063637,5.879227,5.938613,4.874793,4682616
2008-09-12,5.938613,6.082390,5.907357,6.060511,4.974854,4307304
2008-09-16,5.938613,6.201163,5.910483,6.179283,5.072350,9986913
2008-09-17,6.173032,6.213665,6.004251,6.054260,4.969723,5014137
2008-09-18,5.904232,5.966744,5.469775,5.751078,4.720852,9135444
2008-09-19,6.319935,6.326186,6.126148,6.326186,5.192938,9138244
2008-09-22,6.745015,6.954429,6.369944,6.604363,5.421283,21530329
2008-09-23,6.369944,6.501219,6.154279,6.310558,5.180109,9766334
2008-09-24,6.157404,6.438707,6.082390,6.438707,5.285301,6578353
2008-09-25,6.473089,6.704382,6.463712,6.519972,5.352009,10930138
2008-09-26,6.563731,6.616865,6.385572,6.463712,5.305828,6243360
2008-10-06,6.251172,6.251172,5.816715,5.819841,4.777297,6838701
2008-10-07,5.629180,5.876102,5.582296,5.766706,4.733680,4496097
2008-10-08,5.547915,5.666687,5.316622,5.457273,4.479678,7510424
2008-10-09,5.713571,5.716697,5.379133,5.469775,4.489941,6426916
2008-10-10,5.238482,5.263487,5.000937,5.250984,4.310343,7888305
2008-10-13,5.094705,5.225980,4.985309,5.219728,4.284687,6580832
2008-10-14,5.438519,5.479152,5.057198,5.060324,4.153837,7594127
2008-10-15,5.150966,5.325998,5.010314,5.219728,4.284687,7947664
2008-10-16,5.000937,5.110333,4.900919,4.950928,4.064038,6593905
2008-10-17,5.032193,5.107207,4.891542,5.066575,4.158968,4582330
2008-10-20,5.066575,5.244733,4.954054,5.213477,4.279555,4740825
2008-10-21,5.329124,5.366631,5.197849,5.222854,4.287252,6451276
2008-10-22,5.275989,5.275989,5.004063,5.007189,4.110220,4754964
2008-10-23,4.875914,5.072826,4.750891,5.050947,4.146140,5749043
2008-10-24,5.050947,5.085328,4.875914,4.894667,4.017856,3218343
2008-10-27,4.700881,5.057198,4.700881,4.819653,3.956279,8025262
2008-10-28,4.775895,4.938426,4.682128,4.891542,4.015290,5369613
2008-10-29,4.960305,5.063449,4.838407,4.891542,4.015290,7377560
2008-10-30,4.966556,5.185347,4.875914,5.063449,4.156402,6458490
2008-10-31,5.041570,5.329124,5.007189,5.216603,4.282121,9484320
2008-11-03,5.157217,5.463524,5.132212,5.351003,4.392445,9289978
2008-11-04,5.344752,5.404138,4.907170,5.044696,4.141008,9192835
2008-11-05,5.125961,5.310370,5.094705,5.157217,4.233373,8562915
2008-11-06,4.944677,5.104082,4.900919,4.985309,4.092260,7430874
2008-11-07,4.922798,5.169719,4.891542,5.079077,4.169230,6238324
2008-11-10,5.182221,5.588548,5.160342,5.588548,4.587438,20869457
2008-11-11,5.563543,6.148028,5.507282,5.791711,4.754205,21057848
2008-11-12,5.791711,5.791711,5.791711,5.791711,4.754205,0
2008-11-13,6.001125,6.329312,5.954241,6.251172,5.131361,22262931
2008-11-14,6.376195,6.845033,6.213665,6.829405,5.606011,23391160
2008-11-17,6.876289,7.329499,6.695005,7.282615,5.978036,23672378
2008-11-18,7.251359,7.254485,6.838782,6.879415,5.647063,29512863
2008-11-19,6.882540,7.345127,6.613740,7.313871,6.003692,30206720
2008-11-20,7.157592,7.313871,6.876289,6.945052,5.700943,16760443
2008-11-21,6.651247,6.873164,6.463712,6.679377,5.482859,14856681
2008-11-24,6.591861,6.766894,6.479340,6.498093,5.334050,8815927
2008-11-25,6.745015,6.782522,6.291805,6.482465,5.321221,9785793
2008-11-26,6.423079,6.610614,6.344939,6.407451,5.259645,8712157
2008-11-27,6.876289,6.970057,6.407451,6.410577,5.262210,15564923
2008-11-28,6.376195,6.376195,6.110521,6.223042,5.108270,11367787
2008-12-01,6.201163,6.529349,6.001125,6.491842,5.328918,18458422
2008-12-02,6.251172,6.891917,6.157404,6.757517,5.547001,22115896
2008-12-03,6.766894,7.151341,6.766894,7.079452,5.811266,16264363
2008-12-04,7.188848,7.501406,7.032568,7.095080,5.824094,21238742
2008-12-05,7.032568,7.235732,6.901294,7.113834,5.839489,10819391
2008-12-08,7.198225,7.642058,7.198225,7.501406,6.157633,17943216
2008-12-09,7.532662,7.532662,7.129462,7.220104,5.926722,17439723
2008-12-10,7.126336,7.942114,7.066950,7.942114,6.519393,26154021
2008-12-11,7.885853,7.938988,7.595174,7.642058,6.273089,23135656
2008-12-12,7.457648,7.595174,7.157592,7.316997,6.006258,23525145
2008-12-15,7.345127,7.463899,7.173220,7.207601,5.916459,10285385
2008-12-16,7.188848,7.676439,7.001313,7.651435,6.280786,11539013
2008-12-17,7.629555,7.845221,7.513909,7.538913,6.188421,14695790
2008-12-18,7.538913,7.538913,7.538913,7.538913,6.188421,0
2008-12-19,7.526411,7.845221,7.470151,7.685816,6.309009,24679213
2008-12-22,7.626430,7.960868,7.535788,7.857723,6.450122,19602428
2008-12-23,7.845221,8.095268,7.654560,7.657686,6.285918,31410952
2008-12-24,7.407639,7.563918,6.891917,6.970057,5.721468,20460347
2008-12-25,6.938801,7.148215,6.729387,6.810652,5.590618,13840565
2008-12-26,6.441833,7.492030,6.441833,7.492030,6.149937,304935297
2008-12-29,7.532662,7.892105,7.348253,7.592048,6.232037,154115090
2008-12-30,7.548290,7.701444,7.407639,7.588923,6.229473,88853729
2008-12-31,7.623304,8.314059,7.579546,7.892105,6.478344,124374829
2009-01-05,8.048384,8.682878,7.804588,8.682878,7.127461,117135367
2009-01-06,8.689129,9.089204,8.642245,8.851660,7.266007,83433510
2009-01-07,8.779771,9.439270,8.626617,8.954804,7.350676,81929197
2009-01-08,8.736013,9.142339,8.629743,8.954804,7.350676,63819343
2009-01-09,9.042320,9.386135,8.954804,9.126711,7.491788,51378541
2009-01-12,9.092330,9.329874,8.939176,9.120460,7.486655,32917325
2009-01-13,8.945427,9.120460,8.664124,8.689129,7.132592,42277966
2009-01-14,8.673501,9.558042,8.673501,9.558042,7.845850,50379304
2009-01-15,9.767456,10.270676,9.767456,10.095643,8.287149,64766804
2009-01-16,10.251922,10.308183,9.798712,10.026880,8.230703,57487548
2009-01-19,10.095643,10.189411,9.876852,9.979996,8.192218,28416256
2009-01-20,9.976871,10.408202,9.926861,10.314434,8.466746,31742343
2009-01-21,10.251922,10.308183,9.748703,9.892480,8.120378,44739671
2009-01-22,9.964368,10.176908,9.658061,10.001875,8.210176,37314398
2009-01-23,10.005001,10.064387,9.751828,9.926861,8.148601,19355402
2009-02-02,9.926861,10.467588,9.870601,10.276927,8.435959,33998329
2009-02-03,10.192536,10.389448,10.126899,10.295680,8.451352,23529669
2009-02-04,10.539476,10.902044,10.039382,10.314434,8.466746,54046056
2009-02-05,10.251922,10.251922,9.870601,10.048759,8.248664,46149266
2009-02-06,10.089392,10.511346,9.986247,10.455085,8.582203,47672919
2009-02-09,10.470713,11.095831,10.111271,10.886416,8.936267,72970321
2009-02-10,10.767644,10.877039,10.455085,10.745765,8.820808,38985480
2009-02-11,10.583234,10.998937,10.461337,10.626993,8.723314,40902317
2009-02-12,10.626993,10.626993,10.626993,10.626993,8.723314,0
2009-02-13,10.626993,10.626993,10.626993,10.626993,8.723314,0
2009-02-16,11.236482,11.339626,10.567606,10.720760,8.800282,59154788
2009-02-17,10.689504,10.986435,10.314434,10.658248,8.748971,61019855
2009-02-18,10.473839,11.436519,10.361318,10.889542,8.938830,85039715
2009-02-19,10.917672,11.939739,10.911421,11.533413,9.467361,68122619
2009-02-20,11.605301,11.986623,11.314622,11.955367,9.813727,45608298
2009-02-23,11.799087,12.189786,11.589673,11.864725,9.739325,36101871
2009-02-24,11.720948,11.999125,11.127086,11.136463,9.141521,53772607
2009-02-25,11.258361,11.345877,10.251922,10.589486,8.692526,67788637
2009-02-26,10.498844,10.861412,9.564293,10.001875,8.210176,41439996
2009-02-27,9.811215,10.470713,9.558042,10.267550,8.428260,47087141
2009-03-02,10.158155,10.780146,10.011252,10.530099,8.643777,27070563
2009-03-03,10.217541,10.814528,10.126899,10.533225,8.646342,25412794
2009-03-04,10.530099,11.211477,10.470713,11.130212,9.136390,35560830
2009-03-05,11.189598,11.273989,10.814528,11.030193,9.054288,27249697
2009-03-06,10.845784,11.030193,10.611365,10.758267,8.831074,17768977
2009-03-09,10.752016,10.970807,10.214415,10.236294,8.402605,18092724
2009-03-10,10.001875,10.370695,9.933112,10.345690,8.492403,12372024
2009-03-11,10.580109,10.595737,10.142527,10.220666,8.389775,12437564
2009-03-12,10.095643,10.470713,9.845596,10.323811,8.474442,28075552
2009-03-13,10.342564,11.314622,10.314434,10.970807,9.005540,39387302
2009-03-16,10.892667,11.158342,10.817653,11.064575,9.082510,12458168
2009-03-17,11.095831,11.314622,10.939551,11.230231,9.218491,19700128
2009-03-18,11.314622,11.720948,11.236482,11.252110,9.236449,19157465
2009-03-19,11.374008,11.495906,11.180221,11.339626,9.308289,13500891
2009-03-20,11.380259,11.720948,11.111458,11.555292,9.485322,25478631
2009-03-23,11.589673,11.745952,11.486529,11.714697,9.616173,20596552
2009-03-24,11.830343,12.142902,11.595924,12.033506,9.877871,29510057
2009-03-25,12.092893,12.092893,11.564668,11.580296,9.505846,24596413
2009-03-26,11.595924,12.183535,11.252110,11.986623,9.839387,25861081
2009-03-27,12.258549,12.808652,12.189786,12.196037,10.011288,47072638
2009-03-30,12.114772,12.467963,11.852222,12.117897,9.947145,21490355
2009-03-31,11.805339,12.611740,11.720948,12.549228,10.301207,24600246
2009-04-01,12.552354,12.780521,12.346065,12.436707,10.208843,31741719
2009-04-02,12.502344,12.705507,12.355442,12.471088,10.237065,21047299
2009-04-03,12.674252,12.777396,12.133525,12.161655,9.983062,20724230
2009-04-07,12.152279,12.311684,12.061637,12.180409,9.998459,11425847
2009-04-08,12.127274,12.221042,11.877227,11.877227,9.749587,16115261
2009-04-09,11.905357,12.252297,11.761580,12.252297,10.057467,18597909
2009-04-10,12.371070,13.477527,12.371070,13.424392,11.019598,68743549
2009-04-13,13.815091,13.971370,13.393136,13.486904,11.070912,35182203
2009-04-14,13.486904,13.486904,13.486904,13.486904,11.070912,0
2009-04-15,13.543165,13.815091,13.068075,13.374383,10.978547,35504536
2009-04-16,13.302494,13.377508,13.058699,13.311871,10.927234,17304309
2009-04-17,13.596299,13.921360,13.127462,13.518160,11.096569,29412626
2009-04-20,13.602551,13.690067,13.224355,13.690067,11.237681,22797157
2009-04-21,13.674439,14.346440,13.565044,13.830718,11.353136,29676372
2009-04-22,14.127649,14.312059,12.814903,13.502532,11.083740,33437465
2009-04-23,13.377508,13.621304,13.021192,13.346253,10.955457,24265665
2009-04-24,13.372508,13.823217,13.258736,13.464400,11.125392,32216585
2009-04-27,13.468776,13.499406,12.637370,12.654873,10.456494,25962510
2009-04-28,12.510471,12.838657,12.160405,12.361693,10.214244,22726964
2009-04-29,12.409827,12.908671,12.409827,12.799275,10.575812,26525442
2009-04-30,12.908671,13.346253,12.843033,12.996187,10.738516,27788243
2009-05-04,13.127462,13.433769,13.031194,13.280615,10.973536,35446045
2009-05-05,13.783835,14.221417,13.718197,13.950116,11.526731,67474028
2009-05-06,14.068263,15.346003,14.068263,15.346003,12.680127,67505741
2009-05-07,15.923611,15.993624,15.402888,15.818591,13.070618,83698345
2009-05-08,15.534163,15.534163,14.965306,15.184097,12.546346,51626898
2009-05-11,15.192849,15.315372,14.177659,14.217041,11.747285,51170440
2009-05-12,14.094518,14.654623,14.020129,14.654623,12.108852,36487523
2009-05-13,14.781522,14.869038,14.387698,14.532100,12.007613,38050619
2009-05-14,14.413953,14.413953,14.112021,14.343940,11.852142,26771090
2009-05-15,14.339564,14.882166,14.339564,14.698381,12.145009,34657864
